s2_token,total
808f7de0ac000000,9
808f7de0b4000000,9
808f7de0bc000000,11
808f7de0c4000000,14
808f7de0cc000000,12
808f7de0d4000000,12
808f7de0dc000000,13
808f7de0e4000000,16
808f7de0ec000000,13
808f7de0f4000000,15
808f7de0fc000000,16
808f7de104000000,16
808f7de10c000000,16
808f7de114000000,16
808f7de11c000000,16
808f7de124000000,15
808f7de12c000000,14
808f7de134000000,15
808f7de13c000000,15
808f7de144000000,16
808f7de14c000000,15
808f7de154000000,17
808f7de15c000000,17
808f7de164000000,17
808f7de16c000000,17
808f7de174000000,17
808f7de17c000000,17
808f7de184000000,17
808f7de18c000000,17
808f7de194000000,17
808f7de19c000000,17
808f7de1a4000000,17
808f7de1ac000000,16
808f7de1b4000000,16
808f7de1bc000000,17
808f7de1c4000000,16
808f7de1cc000000,16
808f7de1d4000000,16
808f7de1dc000000,17
808f7de1e4000000,15
808f7de1ec000000,16
808f7de1f4000000,16
808f7de1fc000000,16
808f7de204000000,18
808f7de20c000000,19
808f7de214000000,18
808f7de21c000000,17
808f7de224000000,17
808f7de22c000000,17
808f7de234000000,17
808f7de23c000000,18
808f7de244000000,19
808f7de24c000000,18
808f7de254000000,19
808f7de25c000000,21
808f7de264000000,22
808f7de26c000000,20
808f7de274000000,19
808f7de27c000000,20
808f7de284000000,21
808f7de28c000000,22
808f7de294000000,22
808f7de29c000000,22
808f7de2a4000000,24
808f7de2ac000000,25
808f7de2b4000000,23
808f7de2bc000000,23
808f7de2c4000000,21
808f7de2cc000000,23
808f7de2d4000000,24
808f7de2dc000000,21
808f7de2e4000000,20
808f7de2ec000000,21
808f7de2f4000000,21
808f7de2fc000000,21
808f7de304000000,18
808f7de30c000000,19
808f7de314000000,20
808f7de31c000000,20
808f7de324000000,21
808f7de32c000000,23
808f7de334000000,23
808f7de33c000000,21
808f7de344000000,18
808f7de34c000000,20
808f7de354000000,20
808f7de35c000000,18
808f7de364000000,17
808f7de36c000000,19
808f7de374000000,19
808f7de37c000000,18
808f7de384000000,18
808f7de38c000000,18
808f7de394000000,19
808f7de39c000000,18
808f7de3a4000000,18
808f7de3ac000000,18
808f7de3b4000000,17
808f7de3bc000000,19
808f7de3c4000000,19
808f7de3cc000000,17
808f7de3d4000000,17
808f7de3dc000000,17
808f7de3e4000000,19
808f7de3ec000000,19
808f7de3f4000000,19
808f7de3fc000000,17
808f7de404000000,16
808f7de40c000000,16
808f7de414000000,14
808f7de41c000000,14
808f7de424000000,12
808f7de42c000000,12
808f7de434000000,12
808f7de43c000000,12
808f7de444000000,12
808f7de44c000000,12
808f7de454000000,13
808f7de45c000000,14
808f7de464000000,16
808f7de46c000000,14
808f7de474000000,17
808f7de47c000000,16
808f7de484000000,16
808f7de48c000000,16
808f7de494000000,16
808f7de49c000000,17
808f7de4a4000000,19
808f7de4ac000000,20
808f7de4b4000000,19
808f7de4bc000000,16
808f7de4c4000000,16
808f7de4cc000000,16
808f7de4d4000000,16
808f7de4dc000000,15
808f7de4e4000000,14
808f7de4ec000000,16
808f7de4f4000000,14
808f7de4fc000000,13
808f7de504000000,13
808f7de50c000000,13
808f7de514000000,13
808f7de51c000000,13
808f7de524000000,13
808f7de52c000000,15
808f7de534000000,14
808f7de53c000000,13
808f7de544000000,13
808f7de54c000000,13
808f7de554000000,13
808f7de55c000000,13
808f7de564000000,13
808f7de56c000000,13
808f7de574000000,13
808f7de57c000000,12
808f7de584000000,11
808f7de58c000000,10
808f7de594000000,11
808f7de59c000000,11
808f7de5a4000000,13
808f7de5ac000000,13
808f7de5b4000000,12
808f7de5bc000000,12
808f7de5c4000000,12
808f7de5cc000000,12
808f7de5d4000000,12
808f7de5dc000000,10
808f7de5e4000000,9
808f7de5ec000000,10
808f7de5f4000000,9
808f7de5fc000000,9
808f7de604000000,8
808f7de60c000000,9
808f7de614000000,8
808f7de61c000000,8
808f7de624000000,8
808f7de62c000000,9
808f7de634000000,8
808f7de63c000000,8
808f7de644000000,8
808f7de64c000000,8
808f7de654000000,8
808f7de65c000000,8
808f7de664000000,10
808f7de66c000000,9
808f7de674000000,9
808f7de67c000000,11
808f7de684000000,12
808f7de68c000000,12
808f7de694000000,12
808f7de69c000000,12
808f7de6a4000000,13
808f7de6ac000000,16
808f7de6b4000000,15
808f7de6bc000000,13
808f7de6c4000000,12
808f7de6cc000000,13
808f7de6d4000000,12
808f7de6dc000000,11
808f7de6e4000000,9
808f7de6ec000000,12
808f7de6f4000000,11
808f7de6fc000000,9
808f7de704000000,8
808f7de70c000000,8
808f7de714000000,9
808f7de71c000000,10
808f7de724000000,10
808f7de72c000000,11
808f7de734000000,10
808f7de73c000000,9
808f7de744000000,9
808f7de74c000000,9
808f7de754000000,9
808f7de75c000000,9
808f7de764000000,7
808f7de76c000000,9
808f7de774000000,7
808f7de77c000000,8
808f7de784000000,8
808f7de78c000000,7
808f7de794000000,8
808f7de79c000000,8
808f7de7a4000000,8
808f7de7ac000000,8
808f7de7b4000000,9
808f7de7bc000000,8
808f7de7c4000000,8
808f7de7cc000000,9
808f7de7d4000000,8
808f7de7dc000000,8
808f7de7e4000000,8
808f7de7ec000000,8
808f7de7f4000000,7
808f7de7fc000000,7
808f7de804000000,6
808f7de80c000000,8
808f7de814000000,7
808f7de81c000000,6
808f7de824000000,4
808f7de82c000000,3
808f7de834000000,5
808f7de83c000000,6
808f7de844000000,6
808f7de84c000000,6
808f7de854000000,6
808f7de85c000000,8
808f7de864000000,8
808f7de86c000000,8
808f7de874000000,8
808f7de87c000000,8
808f7de884000000,8
808f7de88c000000,6
808f7de894000000,6
808f7de89c000000,7
808f7de8a4000000,8
808f7de8ac000000,8
808f7de8b4000000,8
808f7de8bc000000,7
808f7de8c4000000,6
808f7de8cc000000,7
808f7de8d4000000,6
808f7de8dc000000,6
808f7de8e4000000,6
808f7de8ec000000,6
808f7de8f4000000,6
808f7de8fc000000,7
808f7de904000000,7
808f7de90c000000,5
808f7de914000000,6
808f7de91c000000,6
808f7de924000000,6
808f7de92c000000,6
808f7de934000000,6
808f7de93c000000,6
808f7de944000000,6
808f7de94c000000,6
808f7de954000000,6
808f7de95c000000,6
808f7de964000000,5
808f7de96c000000,6
808f7de974000000,5
808f7de97c000000,5
808f7de984000000,5
808f7de98c000000,3
808f7de994000000,6
808f7de99c000000,6
808f7de9a4000000,6
808f7de9ac000000,6
808f7de9b4000000,6
808f7de9bc000000,6
808f7de9c4000000,5
808f7de9cc000000,5
808f7de9d4000000,3
808f7de9dc000000,3
808f7de9e4000000,2
808f7de9ec000000,4
808f7de9f4000000,3
808f7de9fc000000,2
808f7dea04000000,1
808f7dea14000000,1
808f7dea1c000000,2
808f7dea24000000,3
808f7dea2c000000,4
808f7dea34000000,3
808f7dea3c000000,3
808f7dea44000000,2
808f7dea4c000000,3
808f7dea54000000,1
808f7dea5c000000,1
808f7dea94000000,1
808f7dea9c000000,1
808f7deaa4000000,1
808f7deaac000000,1
808f7deab4000000,1
808f7deabc000000,1
808f7deac4000000,1
808f7deacc000000,1
808f7dead4000000,1
808f7deadc000000,1
808f7deae4000000,2
808f7deaec000000,1
808f7deaf4000000,1
808f7deafc000000,1
808f7deb04000000,1
808f7deb0c000000,3
808f7deb14000000,2
808f7deb1c000000,2
808f7deb24000000,2
808f7deb2c000000,1
808f7deb34000000,2
808f7deb3c000000,2
808f7deb44000000,3
808f7deb4c000000,2
808f7deb54000000,3
808f7deb5c000000,3
808f7deb64000000,3
808f7deb6c000000,3
808f7deb74000000,3
808f7deb7c000000,4
808f7deb84000000,4
808f7deb8c000000,4
808f7deb94000000,4
808f7deb9c000000,4
808f7deba4000000,4
808f7debac000000,3
808f7debb4000000,4
808f7debbc000000,4
808f7debc4000000,4
808f7debcc000000,4
808f7debd4000000,4
808f7debdc000000,5
808f7debe4000000,6
808f7debec000000,4
808f7debf4000000,5
808f7debfc000000,6
808f7dec04000000,6
808f7dec0c000000,5
808f7dec14000000,6
808f7dec1c000000,6
808f7dec24000000,6
808f7dec2c000000,6
808f7dec34000000,5
808f7dec3c000000,6
808f7dec44000000,6
808f7dec4c000000,5
808f7dec54000000,5
808f7dec5c000000,4
808f7dec64000000,5
808f7dec6c000000,5
808f7dec74000000,5
808f7dec7c000000,4
808f7dec84000000,4
808f7dec8c000000,3
808f7dec94000000,3
808f7dec9c000000,3
808f7deca4000000,3
808f7decac000000,4
808f7decb4000000,3
808f7decbc000000,3
808f7decc4000000,3
808f7deccc000000,3
808f7decd4000000,3
808f7decdc000000,4
808f7dece4000000,4
808f7decec000000,4
808f7decf4000000,4
808f7decfc000000,4
808f7ded04000000,5
808f7ded0c000000,5
808f7ded14000000,4
808f7ded1c000000,4
808f7ded24000000,4
808f7ded2c000000,4
808f7ded34000000,4
808f7ded3c000000,4
808f7ded44000000,5
808f7ded4c000000,4
808f7ded54000000,5
808f7ded5c000000,5
808f7ded64000000,6
808f7ded6c000000,6
808f7ded74000000,6
808f7ded7c000000,6
808f7ded84000000,6
808f7ded8c000000,6
808f7ded94000000,6
808f7ded9c000000,6
808f7deda4000000,5
808f7dedac000000,5
808f7dedb4000000,5
808f7dedbc000000,6
808f7dedc4000000,6
808f7dedcc000000,5
808f7dedd4000000,5
808f7deddc000000,6
808f7dede4000000,6
808f7dedec000000,6
808f7dedf4000000,6
808f7dedfc000000,7
808f7dee04000000,7
808f7dee0c000000,7
808f7dee14000000,7
808f7dee1c000000,8
808f7dee24000000,9
808f7dee2c000000,10
808f7dee34000000,9
808f7dee3c000000,8
808f7dee44000000,8
808f7dee4c000000,8
808f7dee54000000,7
808f7dee5c000000,7
808f7dee64000000,7
808f7dee6c000000,7
808f7dee74000000,7
808f7dee7c000000,6
808f7dee84000000,6
808f7dee8c000000,6
808f7dee94000000,6
808f7dee9c000000,6
808f7deea4000000,6
808f7deeac000000,6
808f7deeb4000000,6
808f7deebc000000,6
808f7deec4000000,6
808f7deecc000000,6
808f7deed4000000,6
808f7deedc000000,6
808f7deee4000000,7
808f7deeec000000,6
808f7deef4000000,7
808f7deefc000000,7
808f7def04000000,9
808f7def0c000000,9
808f7def14000000,9
808f7def1c000000,9
808f7def24000000,8
808f7def2c000000,7
808f7def34000000,8
808f7def3c000000,8
808f7def44000000,9
808f7def4c000000,8
808f7def54000000,9
808f7def5c000000,9
808f7def64000000,9
808f7def6c000000,9
808f7def74000000,9
808f7def7c000000,10
808f7def84000000,12
808f7def8c000000,13
808f7def94000000,12
808f7def9c000000,10
808f7defa4000000,9
808f7defac000000,8
808f7defb4000000,10
808f7defbc000000,10
808f7defc4000000,11
808f7defcc000000,10
808f7defd4000000,12
808f7defdc000000,13
808f7defe4000000,13
808f7defec000000,12
808f7deff4000000,13
808f7deffc000000,13
808f7df004000000,13
808f7df00c000000,15
808f7df014000000,15
808f7df01c000000,13
808f7df024000000,13
808f7df02c000000,13
808f7df034000000,13
808f7df03c000000,13
808f7df044000000,15
808f7df04c000000,13
808f7df054000000,14
808f7df05c000000,14
808f7df064000000,15
808f7df06c000000,15
808f7df074000000,15
808f7df07c000000,15
808f7df084000000,18
808f7df08c000000,14
808f7df094000000,15
808f7df09c000000,17
808f7df0a4000000,18
808f7df0ac000000,20
808f7df0b4000000,19
808f7df0bc000000,18
808f7df0c4000000,15
808f7df0cc000000,17
808f7df0d4000000,13
808f7df0dc000000,13
808f7df0e4000000,14
808f7df0ec000000,14
808f7df0f4000000,14
808f7df0fc000000,14
808f7df104000000,13
808f7df10c000000,11
808f7df114000000,11
808f7df11c000000,12
808f7df124000000,13
808f7df12c000000,11
808f7df134000000,10
808f7df13c000000,10
808f7df144000000,10
808f7df14c000000,10
808f7df154000000,10
808f7df15c000000,10
808f7df164000000,10
808f7df16c000000,10
808f7df174000000,10
808f7df17c000000,10
808f7df184000000,9
808f7df18c000000,9
808f7df194000000,10
808f7df19c000000,10
808f7df1a4000000,11
808f7df1ac000000,13
808f7df1b4000000,13
808f7df1bc000000,11
808f7df1c4000000,11
808f7df1cc000000,11
808f7df1d4000000,12
808f7df1dc000000,11
808f7df1e4000000,9
808f7df1ec000000,10
808f7df1f4000000,8
808f7df1fc000000,7
808f7df204000000,7
808f7df20c000000,7
808f7df214000000,7
808f7df21c000000,8
808f7df224000000,8
808f7df22c000000,9
808f7df234000000,8
808f7df23c000000,8
808f7df244000000,6
808f7df24c000000,8
808f7df254000000,6
808f7df25c000000,6
808f7df264000000,6
808f7df26c000000,7
808f7df274000000,6
808f7df27c000000,6
808f7df284000000,6
808f7df28c000000,6
808f7df294000000,5
808f7df29c000000,6
808f7df2a4000000,6
808f7df2ac000000,5
808f7df2b4000000,5
808f7df2bc000000,5
808f7df2c4000000,5
808f7df2cc000000,5
808f7df2d4000000,5
808f7df2dc000000,5
808f7df2e4000000,5
808f7df2ec000000,5
808f7df2f4000000,5
808f7df2fc000000,6
808f7df304000000,6
808f7df30c000000,7
808f7df314000000,6
808f7df31c000000,5
808f7df324000000,5
808f7df32c000000,5
808f7df334000000,5
808f7df33c000000,5
808f7df344000000,5
808f7df34c000000,5
808f7df354000000,5
808f7df35c000000,5
808f7df364000000,8
808f7df36c000000,7
808f7df374000000,8
808f7df37c000000,9
808f7df384000000,8
808f7df38c000000,9
808f7df394000000,9
808f7df39c000000,9
808f7df3a4000000,8
808f7df3ac000000,8
808f7df3b4000000,8
808f7df3bc000000,9
808f7df3c4000000,9
808f7df3cc000000,9
808f7df3d4000000,9
808f7df3dc000000,9
808f7df3e4000000,9
808f7df3ec000000,9
808f7df3f4000000,9
808f7df3fc000000,9
808f7df404000000,9
808f7df40c000000,9
808f7df414000000,9
808f7df41c000000,9
808f7df424000000,10
808f7df42c000000,10
808f7df434000000,10
808f7df43c000000,10
808f7df444000000,10
808f7df44c000000,9
808f7df454000000,9
808f7df45c000000,9
808f7df464000000,9
808f7df46c000000,9
808f7df474000000,9
808f7df47c000000,8
808f7df484000000,8
808f7df48c000000,9
808f7df494000000,8
808f7df49c000000,7
808f7df4a4000000,5
808f7df4ac000000,4
808f7df4b4000000,4
808f7df4bc000000,7
808f7df4c4000000,7
808f7df4cc000000,6
808f7df4d4000000,5
808f7df4dc000000,6
808f7df4e4000000,7
808f7df4ec000000,8
808f7df4f4000000,9
808f7df4fc000000,8
808f7df504000000,7
808f7df50c000000,8
808f7df514000000,7
808f7df51c000000,7
808f7df524000000,7
808f7df52c000000,6
808f7df534000000,6
808f7df53c000000,6
808f7df544000000,6
808f7df54c000000,6
808f7df554000000,6
808f7df55c000000,7
808f7df564000000,9
808f7df56c000000,7
808f7df574000000,9
808f7df57c000000,10
808f7df584000000,11
808f7df58c000000,11
808f7df594000000,9
808f7df59c000000,9
808f7df5a4000000,8
808f7df5ac000000,10
808f7df5b4000000,9
808f7df5bc000000,8
808f7df5c4000000,10
808f7df5cc000000,10
808f7df5d4000000,10
808f7df5dc000000,11
808f7df5e4000000,12
808f7df5ec000000,11
808f7df5f4000000,11
808f7df5fc000000,14
808f7df604000000,18
808f7df60c000000,14
808f7df614000000,16
808f7df61c000000,19
808f7df624000000,19
808f7df62c000000,20
808f7df634000000,17
808f7df63c000000,16
808f7df644000000,17
808f7df64c000000,17
808f7df654000000,16
808f7df65c000000,13
808f7df664000000,13
808f7df66c000000,13
808f7df674000000,12
808f7df67c000000,10
808f7df684000000,10
808f7df68c000000,10
808f7df694000000,10
808f7df69c000000,10
808f7df6a4000000,9
808f7df6ac000000,9
808f7df6b4000000,9
808f7df6bc000000,9
808f7df6c4000000,9
808f7df6cc000000,9
808f7df6d4000000,11
808f7df6dc000000,11
808f7df6e4000000,13
808f7df6ec000000,10
808f7df6f4000000,12
808f7df6fc000000,15
808f7df704000000,17
808f7df70c000000,22
808f7df714000000,17
808f7df71c000000,16
808f7df724000000,14
808f7df72c000000,14
808f7df734000000,18
808f7df73c000000,16
808f7df744000000,17
808f7df74c000000,18
808f7df754000000,18
808f7df75c000000,20
808f7df764000000,24
808f7df76c000000,21
808f7df774000000,22
808f7df77c000000,25
808f7df784000000,24
808f7df78c000000,24
808f7df794000000,24
808f7df79c000000,23
808f7df7a4000000,21
808f7df7ac000000,20
808f7df7b4000000,20
808f7df7bc000000,24
808f7df7c4000000,23
808f7df7cc000000,21
808f7df7d4000000,23
808f7df7dc000000,25
808f7df7e4000000,27
808f7df7ec000000,24
808f7df7f4000000,24
808f7df7fc000000,26
808f7df804000000,26
808f7df80c000000,26
808f7df814000000,25
808f7df81c000000,25
808f7df824000000,25
808f7df82c000000,25
808f7df834000000,25
808f7df83c000000,25
808f7df844000000,23
808f7df84c000000,26
808f7df854000000,27
808f7df85c000000,26
808f7df864000000,27
808f7df86c000000,25
808f7df874000000,26
808f7df87c000000,28
808f7df884000000,29
808f7df88c000000,28
808f7df894000000,30
808f7df89c000000,29
808f7df8a4000000,30
808f7df8ac000000,28
808f7df8b4000000,30
808f7df8bc000000,30
808f7df8c4000000,29
808f7df8cc000000,29
808f7df8d4000000,27
808f7df8dc000000,27
808f7df8e4000000,27
808f7df8ec000000,28
808f7df8f4000000,28
808f7df8fc000000,29
808f7df904000000,28
808f7df90c000000,28
808f7df914000000,29
808f7df91c000000,29
808f7df924000000,27
808f7df92c000000,27
808f7df934000000,26
808f7df93c000000,28
808f7df944000000,27
808f7df94c000000,27
808f7df954000000,27
808f7df95c000000,25
808f7df964000000,26
808f7df96c000000,27
808f7df974000000,27
808f7df97c000000,27
808f7df984000000,26
808f7df98c000000,22
808f7df994000000,24
808f7df99c000000,27
808f7df9a4000000,28
808f7df9ac000000,27
808f7df9b4000000,27
808f7df9bc000000,26
808f7df9c4000000,25
808f7df9cc000000,26
808f7df9d4000000,25
808f7df9dc000000,23
808f7df9e4000000,22
808f7df9ec000000,24
808f7df9f4000000,22
808f7df9fc000000,20
808f7dfa04000000,20
808f7dfa0c000000,19
808f7dfa14000000,20
808f7dfa1c000000,21
808f7dfa24000000,22
808f7dfa2c000000,26
808f7dfa34000000,22
808f7dfa3c000000,20
808f7dfa44000000,19
808f7dfa4c000000,20
808f7dfa54000000,18
808f7dfa5c000000,18
808f7dfa64000000,19
808f7dfa6c000000,20
808f7dfa74000000,18
808f7dfa7c000000,18
808f7dfa84000000,18
808f7dfa8c000000,19
808f7dfa94000000,18
808f7dfa9c000000,15
808f7dfaa4000000,15
808f7dfaac000000,14
808f7dfab4000000,14
808f7dfabc000000,16
808f7dfac4000000,15
808f7dfacc000000,15
808f7dfad4000000,16
808f7dfadc000000,17
808f7dfae4000000,18
808f7dfaec000000,18
808f7dfaf4000000,18
808f7dfafc000000,18
808f7dfb04000000,18
808f7dfb0c000000,23
808f7dfb14000000,21
808f7dfb1c000000,18
808f7dfb24000000,18
808f7dfb2c000000,16
808f7dfb34000000,18
808f7dfb3c000000,18
808f7dfb44000000,21
808f7dfb4c000000,21
808f7dfb54000000,22
808f7dfb5c000000,25
808f7dfb64000000,23
808f7dfb6c000000,23
808f7dfb74000000,24
808f7dfb7c000000,25
808f7dfb84000000,26
808f7dfb8c000000,24
808f7dfb94000000,26
808f7dfb9c000000,25
808f7dfba4000000,24
808f7dfbac000000,24
808f7dfbb4000000,24
808f7dfbbc000000,24
808f7dfbc4000000,26
808f7dfbcc000000,25
808f7dfbd4000000,28
808f7dfbdc000000,28
808f7dfbe4000000,27
808f7dfbec000000,26
808f7dfbf4000000,24
808f7dfbfc000000,24
808f7dfc04000000,25
808f7dfc0c000000,24
808f7dfc14000000,23
808f7dfc1c000000,24
808f7dfc24000000,24
808f7dfc2c000000,24
808f7dfc34000000,23
808f7dfc3c000000,24
808f7dfc44000000,24
808f7dfc4c000000,23
808f7dfc54000000,24
808f7dfc5c000000,25
808f7dfc64000000,23
808f7dfc6c000000,23
808f7dfc74000000,24
808f7dfc7c000000,24
808f7dfc84000000,24
808f7dfc8c000000,23
808f7dfc94000000,24
808f7dfc9c000000,23
808f7dfca4000000,23
808f7dfcac000000,23
808f7dfcb4000000,21
808f7dfcbc000000,23
808f7dfcc4000000,24
808f7dfccc000000,23
808f7dfcd4000000,23
808f7dfcdc000000,26
808f7dfce4000000,26
808f7dfcec000000,24
808f7dfcf4000000,24
808f7dfcfc000000,24
808f7dfd04000000,23
808f7dfd0c000000,23
808f7dfd14000000,25
808f7dfd1c000000,25
808f7dfd24000000,24
808f7dfd2c000000,22
808f7dfd34000000,23
808f7dfd3c000000,24
808f7dfd44000000,24
808f7dfd4c000000,24
808f7dfd54000000,24
808f7dfd5c000000,24
808f7dfd64000000,23
808f7dfd6c000000,23
808f7dfd74000000,23
808f7dfd7c000000,22
808f7dfd84000000,22
808f7dfd8c000000,23
808f7dfd94000000,23
808f7dfd9c000000,22
808f7dfda4000000,22
808f7dfdac000000,23
808f7dfdb4000000,24
808f7dfdbc000000,22
808f7dfdc4000000,24
808f7dfdcc000000,24
808f7dfdd4000000,25
808f7dfddc000000,24
808f7dfde4000000,23
808f7dfdec000000,24
808f7dfdf4000000,23
808f7dfdfc000000,23
808f7dfe04000000,23
808f7dfe0c000000,23
808f7dfe14000000,20
808f7dfe1c000000,20
808f7dfe24000000,22
808f7dfe2c000000,22
808f7dfe34000000,22
808f7dfe3c000000,22
808f7dfe44000000,22
808f7dfe4c000000,23
808f7dfe54000000,24
808f7dfe5c000000,24
808f7dfe64000000,25
808f7dfe6c000000,23
808f7dfe74000000,24
808f7dfe7c000000,26
808f7dfe84000000,24
808f7dfe8c000000,24
808f7dfe94000000,25
808f7dfe9c000000,24
808f7dfea4000000,24
808f7dfeac000000,26
808f7dfeb4000000,26
808f7dfebc000000,26
808f7dfec4000000,26
808f7dfecc000000,26
808f7dfed4000000,26
808f7dfedc000000,26
808f7dfee4000000,25
808f7dfeec000000,26
808f7dfef4000000,25
808f7dfefc000000,24
808f7dff04000000,25
808f7dff0c000000,21
808f7dff14000000,24
808f7dff1c000000,24
808f7dff24000000,25
808f7dff2c000000,26
808f7dff34000000,26
808f7dff3c000000,24
808f7dff44000000,26
808f7dff4c000000,29
808f7dff54000000,27
808f7dff5c000000,24
808f7dff64000000,24
808f7dff6c000000,23
808f7dff74000000,22
808f7dff7c000000,24
808f7dff84000000,23
808f7dff8c000000,23
808f7dff94000000,24
808f7dff9c000000,23
808f7dffa4000000,22
808f7dffac000000,22
808f7dffb4000000,23
808f7dffbc000000,23
808f7dffc4000000,22
808f7dffcc000000,24
808f7dffd4000000,23
808f7dffdc000000,23
808f7dffe4000000,22
808f7dffec000000,23
808f7dfff4000000,21
808f7dfffc000000,22
808f7e0004000000,23
808f7e000c000000,23
808f7e0014000000,23
808f7e001c000000,24
808f7e0024000000,21
808f7e002c000000,22
808f7e0034000000,23
808f7e003c000000,22
808f7e0044000000,23
808f7e004c000000,23
808f7e0054000000,22
808f7e005c000000,23
808f7e0064000000,23
808f7e006c000000,23
808f7e0074000000,24
808f7e007c000000,22
808f7e0084000000,22
808f7e008c000000,25
808f7e0094000000,24
808f7e009c000000,23
808f7e00a4000000,21
808f7e00ac000000,22
808f7e00b4000000,22
808f7e00bc000000,21
808f7e00c4000000,22
808f7e00cc000000,22
808f7e00d4000000,21
808f7e00dc000000,23
808f7e00e4000000,25
808f7e00ec000000,25
808f7e00f4000000,26
808f7e00fc000000,25
808f7e0104000000,21
808f7e010c000000,21
808f7e0114000000,21
808f7e011c000000,22
808f7e0124000000,22
808f7e012c000000,22
808f7e0134000000,23
808f7e013c000000,22
808f7e0144000000,19
808f7e014c000000,23
808f7e0154000000,19
808f7e015c000000,18
808f7e0164000000,19
808f7e016c000000,18
808f7e0174000000,19
808f7e017c000000,20
808f7e0184000000,21
808f7e018c000000,22
808f7e0194000000,24
808f7e019c000000,22
808f7e01a4000000,21
808f7e01ac000000,21
808f7e01b4000000,24
808f7e01bc000000,24
808f7e01c4000000,23
808f7e01cc000000,25
808f7e01d4000000,23
808f7e01dc000000,23
808f7e01e4000000,24
808f7e01ec000000,24
808f7e01f4000000,23
808f7e01fc000000,25
808f7e0204000000,23
808f7e020c000000,21
808f7e0214000000,20
808f7e021c000000,22
808f7e0224000000,19
808f7e022c000000,19
808f7e0234000000,19
808f7e023c000000,19
808f7e0244000000,20
808f7e024c000000,22
808f7e0254000000,23
808f7e025c000000,22
808f7e0264000000,23
808f7e026c000000,20
808f7e0274000000,20
808f7e027c000000,21
808f7e0284000000,20
808f7e028c000000,23
808f7e0294000000,22
808f7e029c000000,22
808f7e02a4000000,24
808f7e02ac000000,24
808f7e02b4000000,25
808f7e02bc000000,24
808f7e02c4000000,24
808f7e02cc000000,25
808f7e02d4000000,24
808f7e02dc000000,24
808f7e02e4000000,24
808f7e02ec000000,23
808f7e02f4000000,23
808f7e02fc000000,23
808f7e0304000000,21
808f7e030c000000,24
808f7e0314000000,24
808f7e031c000000,23
808f7e0324000000,24
808f7e032c000000,25
808f7e0334000000,25
808f7e033c000000,25
808f7e0344000000,25
808f7e034c000000,25
808f7e0354000000,27
808f7e035c000000,25
808f7e0364000000,24
808f7e036c000000,24
808f7e0374000000,26
808f7e037c000000,25
808f7e0384000000,27
808f7e038c000000,22
808f7e0394000000,23
808f7e039c000000,24
808f7e03a4000000,24
808f7e03ac000000,23
808f7e03b4000000,22
808f7e03bc000000,23
808f7e03c4000000,20
808f7e03cc000000,20
808f7e03d4000000,19
808f7e03dc000000,21
808f7e03e4000000,19
808f7e03ec000000,21
808f7e03f4000000,21
808f7e03fc000000,19
808f7e0404000000,21
808f7e040c000000,21
808f7e0414000000,22
808f7e041c000000,23
808f7e0424000000,23
808f7e042c000000,22
808f7e0434000000,22
808f7e043c000000,23
808f7e0444000000,24
808f7e044c000000,23
808f7e0454000000,26
808f7e045c000000,26
808f7e0464000000,25
808f7e046c000000,22
808f7e0474000000,21
808f7e047c000000,26
808f7e0484000000,27
808f7e048c000000,25
808f7e0494000000,26
808f7e049c000000,24
808f7e04a4000000,25
808f7e04ac000000,27
808f7e04b4000000,25
808f7e04bc000000,26
808f7e04c4000000,27
808f7e04cc000000,26
808f7e04d4000000,28
808f7e04dc000000,25
808f7e04e4000000,25
808f7e04ec000000,25
808f7e04f4000000,26
808f7e04fc000000,26
808f7e0504000000,27
808f7e050c000000,27
808f7e0514000000,26
808f7e051c000000,24
808f7e0524000000,27
808f7e052c000000,30
808f7e0534000000,27
808f7e053c000000,27
808f7e0544000000,26
808f7e054c000000,27
808f7e0554000000,28
808f7e055c000000,26
808f7e0564000000,26
808f7e056c000000,26
808f7e0574000000,28
808f7e057c000000,27
808f7e0584000000,28
808f7e058c000000,26
808f7e0594000000,24
808f7e059c000000,27
808f7e05a4000000,26
808f7e05ac000000,26
808f7e05b4000000,25
808f7e05bc000000,27
808f7e05c4000000,25
808f7e05cc000000,23
808f7e05d4000000,24
808f7e05dc000000,25
808f7e05e4000000,29
808f7e05ec000000,27
808f7e05f4000000,27
808f7e05fc000000,25
808f7e0604000000,25
808f7e060c000000,28
808f7e0614000000,24
808f7e061c000000,23
808f7e0624000000,22
808f7e062c000000,22
808f7e0634000000,25
808f7e063c000000,25
808f7e0644000000,24
808f7e064c000000,24
808f7e0654000000,25
808f7e065c000000,24
808f7e0664000000,22
808f7e066c000000,24
808f7e0674000000,23
808f7e067c000000,23
808f7e0684000000,22
808f7e068c000000,23
808f7e0694000000,22
808f7e069c000000,22
808f7e06a4000000,24
808f7e06ac000000,23
808f7e06b4000000,23
808f7e06bc000000,23
808f7e06c4000000,24
808f7e06cc000000,24
808f7e06d4000000,22
808f7e06dc000000,23
808f7e06e4000000,25
808f7e06ec000000,23
808f7e06f4000000,24
808f7e06fc000000,25
808f7e0704000000,24
808f7e070c000000,23
808f7e0714000000,23
808f7e071c000000,24
808f7e0724000000,22
808f7e072c000000,23
808f7e0734000000,22
808f7e073c000000,22
808f7e0744000000,23
808f7e074c000000,22
808f7e0754000000,23
808f7e075c000000,23
808f7e0764000000,23
